"Date","Price","Open","High","Low","Vol.","Change %"
"11/08/2013","1,315.00","1,315.00","1,315.00","1,315.00","","0.77%"
"11/07/2013","1,305.00","1,305.00","1,305.00","1,305.00","","1.08%"
"11/06/2013","1,291.00","1,291.00","1,291.00","1,291.00","","0.47%"
"11/05/2013","1,285.00","1,285.00","1,285.00","1,285.00","","0.39%"
"11/04/2013","1,280.00","1,280.00","1,280.00","1,280.00","","0.55%"
"11/01/2013","1,273.00","1,273.00","1,273.00","1,273.00","","0.32%"
"10/31/2013","1,269.00","1,269.00","1,269.00","1,269.00","","0.08%"
"10/30/2013","1,268.00","1,268.00","1,268.00","1,268.00","","0.16%"
"10/29/2013","1,266.00","1,266.00","1,266.00","1,266.00","","0.48%"
"10/28/2013","1,260.00","1,260.00","1,260.00","1,260.00","","0.16%"
"10/25/2013","1,258.00","1,258.00","1,258.00","1,258.00","","0.48%"
"10/24/2013","1,252.00","1,252.00","1,252.00","1,252.00","","0.72%"
"10/23/2013","1,243.00","1,243.00","1,243.00","1,243.00","","1.22%"
"10/22/2013","1,228.00","1,228.00","1,228.00","1,228.00","","0.57%"
"10/21/2013","1,221.00","1,221.00","1,221.00","1,221.00","","0.66%"
"10/18/2013","1,213.00","1,213.00","1,213.00","1,213.00","","0.58%"
"10/17/2013","1,206.00","1,206.00","1,206.00","1,206.00","","0.58%"
"10/16/2013","1,199.00","1,199.00","1,199.00","1,199.00","","1.10%"
"10/15/2013","1,186.00","1,186.00","1,186.00","1,186.00","","0.08%"
"10/14/2013","1,185.00","1,185.00","1,185.00","1,185.00","","0.25%"
"10/11/2013","1,182.00","1,182.00","1,182.00","1,182.00","","0.60%"
"10/10/2013","1,175.00","1,175.00","1,175.00","1,175.00","","1.12%"
"10/09/2013","1,162.00","1,162.00","1,162.00","1,162.00","","1.48%"
"10/08/2013","1,145.00","1,145.00","1,145.00","1,145.00","","1.60%"
"10/07/2013","1,127.00","1,127.00","1,127.00","1,127.00","","1.26%"
"10/04/2013","1,113.00","1,113.00","1,113.00","1,113.00","","1.09%"
"10/03/2013","1,101.00","1,101.00","1,101.00","1,101.00","","0.73%"
"10/02/2013","1,093.00","1,093.00","1,093.00","1,093.00","","0.55%"
"10/01/2013","1,087.00","1,087.00","1,087.00","1,087.00","","0.74%"
"09/30/2013","1,079.00","1,079.00","1,079.00","1,079.00","","0.94%"
"09/27/2013","1,069.00","1,069.00","1,069.00","1,069.00","","2.20%"
"09/26/2013","1,046.00","1,046.00","1,046.00","1,046.00","","3.36%"
"09/25/2013","1,012.00","1,012.00","1,012.00","1,012.00","","2.64%"
"09/24/2013","986.00","986.00","986.00","986.00","","1.54%"
"09/23/2013","971.00","971.00","971.00","971.00","","0.73%"
"09/20/2013","964.00","964.00","964.00","964.00","","1.37%"
"09/19/2013","951.00","951.00","951.00","951.00","","0.96%"
"09/18/2013","942.00","942.00","942.00","942.00","","0.86%"
"09/17/2013","934.00","934.00","934.00","934.00","","-0.21%"
"09/16/2013","936.00","936.00","936.00","936.00","","-0.43%"
"09/13/2013","940.00","940.00","940.00","940.00","","-0.63%"
"09/12/2013","946.00","946.00","946.00","946.00","","-0.84%"
"09/11/2013","954.00","954.00","954.00","954.00","","-0.42%"
"09/10/2013","958.00","958.00","958.00","958.00","","-0.73%"
"09/09/2013","965.00","965.00","965.00","965.00","","0.63%"
"09/06/2013","959.00","959.00","959.00","959.00","","0.74%"
"09/05/2013","952.00","952.00","952.00","952.00","","0.95%"
"09/04/2013","943.00","943.00","943.00","943.00","","0.43%"
"09/03/2013","939.00","939.00","939.00","939.00","","0.00%"
"09/02/2013","939.00","939.00","939.00","939.00","","0.00%"
"08/30/2013","939.00","939.00","939.00","939.00","","0.21%"
"08/29/2013","937.00","937.00","937.00","937.00","","0.32%"
"08/28/2013","934.00","934.00","934.00","934.00","","0.54%"
"08/27/2013","929.00","929.00","929.00","929.00","","0.22%"
"08/23/2013","927.00","927.00","927.00","927.00","","0.22%"
"08/22/2013","925.00","925.00","925.00","925.00","","0.54%"
"08/21/2013","920.00","920.00","920.00","920.00","","0.11%"
"08/20/2013","919.00","919.00","919.00","919.00","","0.22%"
"08/19/2013","917.00","917.00","917.00","917.00","","0.11%"
"08/16/2013","916.00","916.00","916.00","916.00","","0.33%"
"08/15/2013","913.00","913.00","913.00","913.00","","0.33%"
"08/14/2013","910.00","910.00","910.00","910.00","","0.11%"
"08/13/2013","909.00","909.00","909.00","909.00","","-0.11%"
"08/12/2013","910.00","910.00","910.00","910.00","","-0.11%"
"08/09/2013","911.00","911.00","911.00","911.00","","-0.22%"
"08/08/2013","913.00","913.00","913.00","913.00","","0.22%"
"08/07/2013","911.00","911.00","911.00","911.00","","0.44%"
"08/06/2013","907.00","907.00","907.00","907.00","","-0.11%"
"08/05/2013","908.00","908.00","908.00","908.00","","0.00%"
"08/02/2013","908.00","908.00","908.00","908.00","","-0.11%"
"08/01/2013","909.00","909.00","909.00","909.00","","-0.33%"
"07/31/2013","912.00","912.00","912.00","912.00","","-0.44%"
"07/30/2013","916.00","916.00","916.00","916.00","","-0.33%"
"07/29/2013","919.00","919.00","919.00","919.00","","0.22%"
"07/26/2013","917.00","917.00","917.00","917.00","","0.00%"
"07/25/2013","917.00","917.00","917.00","917.00","","0.33%"
"07/24/2013","914.00","914.00","914.00","914.00","","0.77%"
"07/23/2013","907.00","907.00","907.00","907.00","","0.55%"
"07/22/2013","902.00","902.00","902.00","902.00","","0.45%"
"07/19/2013","898.00","898.00","898.00","898.00","","0.11%"
"07/18/2013","897.00","897.00","897.00","897.00","","0.34%"
"07/17/2013","894.00","894.00","894.00","894.00","","-0.11%"
"07/16/2013","895.00","895.00","895.00","895.00","","0.11%"
"07/15/2013","894.00","894.00","894.00","894.00","","-0.33%"
"07/12/2013","897.00","897.00","897.00","897.00","","-0.44%"
"07/11/2013","901.00","901.00","901.00","901.00","","-0.33%"
"07/10/2013","904.00","904.00","904.00","904.00","","-0.77%"
"07/09/2013","911.00","911.00","911.00","911.00","","-0.98%"
"07/08/2013","920.00","920.00","920.00","920.00","","-0.43%"
"07/05/2013","924.00","924.00","924.00","924.00","","-0.86%"
"07/04/2013","932.00","932.00","932.00","932.00","","-1.17%"
"07/03/2013","943.00","943.00","943.00","943.00","","-0.95%"
"07/02/2013","952.00","952.00","952.00","952.00","","-0.21%"
"07/01/2013","954.00","954.00","954.00","954.00","","0.00%"
"06/28/2013","954.00","954.00","954.00","954.00","","0.42%"
"06/27/2013","950.00","950.00","950.00","950.00","","0.64%"
"06/26/2013","944.00","944.00","944.00","944.00","","0.75%"
"06/25/2013","937.00","937.00","937.00","937.00","","0.75%"
"06/24/2013","930.00","930.00","930.00","930.00","","0.76%"
"06/21/2013","923.00","923.00","923.00","923.00","","0.76%"
"06/20/2013","916.00","916.00","916.00","916.00","","0.77%"
"06/19/2013","909.00","909.00","909.00","909.00","","0.66%"
"06/18/2013","903.00","903.00","903.00","903.00","","0.33%"
"06/17/2013","900.00","900.00","900.00","900.00","","0.00%"
"06/14/2013","900.00","900.00","900.00","900.00","","0.56%"
"06/13/2013","895.00","895.00","895.00","895.00","","0.00%"
"06/12/2013","895.00","895.00","895.00","895.00","","0.34%"
"06/11/2013","892.00","892.00","892.00","892.00","","0.22%"
"06/10/2013","890.00","890.00","890.00","890.00","","0.11%"
"06/07/2013","889.00","889.00","889.00","889.00","","0.45%"
"06/06/2013","885.00","885.00","885.00","885.00","","0.57%"
"06/05/2013","880.00","880.00","880.00","880.00","","0.34%"
"06/04/2013","877.00","877.00","877.00","877.00","","0.46%"
"06/03/2013","873.00","873.00","873.00","873.00","","0.23%"
"05/31/2013","871.00","871.00","871.00","871.00","","0.69%"
"05/30/2013","865.00","865.00","865.00","865.00","","0.70%"
"05/29/2013","859.00","859.00","859.00","859.00","","0.12%"
"05/28/2013","858.00","858.00","858.00","858.00","","0.12%"
"05/24/2013","857.00","857.00","857.00","857.00","","0.23%"
"05/23/2013","855.00","855.00","855.00","855.00","","0.23%"
"05/22/2013","853.00","853.00","853.00","853.00","","0.24%"
"05/21/2013","851.00","851.00","851.00","851.00","","-0.12%"
"05/20/2013","852.00","852.00","852.00","852.00","","0.12%"
"05/17/2013","851.00","851.00","851.00","851.00","","-0.23%"
"05/16/2013","853.00","853.00","853.00","853.00","","-0.12%"
"05/15/2013","854.00","854.00","854.00","854.00","","-0.35%"
"05/14/2013","857.00","857.00","857.00","857.00","","-0.46%"
"05/13/2013","861.00","861.00","861.00","861.00","","-0.58%"
"05/10/2013","866.00","866.00","866.00","866.00","","-0.35%"
"05/09/2013","869.00","869.00","869.00","869.00","","-0.34%"
"05/08/2013","872.00","872.00","872.00","872.00","","-0.23%"
"05/07/2013","874.00","874.00","874.00","874.00","","-0.23%"
"05/03/2013","876.00","876.00","876.00","876.00","","-0.45%"
"05/02/2013","880.00","880.00","880.00","880.00","","-0.45%"
"05/01/2013","884.00","884.00","884.00","884.00","","-0.45%"
"04/30/2013","888.00","888.00","888.00","888.00","","-0.78%"
"04/29/2013","895.00","895.00","895.00","895.00","","-0.56%"
"04/26/2013","900.00","900.00","900.00","900.00","","-0.44%"
"04/25/2013","904.00","904.00","904.00","904.00","","-0.11%"
"04/24/2013","905.00","905.00","905.00","905.00","","0.22%"
"04/23/2013","903.00","903.00","903.00","903.00","","0.11%"
"04/22/2013","902.00","902.00","902.00","902.00","","0.00%"
"04/19/2013","902.00","902.00","902.00","902.00","","0.45%"
"04/18/2013","898.00","898.00","898.00","898.00","","-0.11%"
"04/17/2013","899.00","899.00","899.00","899.00","","-0.11%"
"04/16/2013","900.00","900.00","900.00","900.00","","-0.22%"
"04/15/2013","902.00","902.00","902.00","902.00","","0.00%"
"04/12/2013","902.00","902.00","902.00","902.00","","0.11%"
"04/11/2013","901.00","901.00","901.00","901.00","","0.11%"
"04/10/2013","900.00","900.00","900.00","900.00","","-0.22%"
"04/09/2013","902.00","902.00","902.00","902.00","","-0.55%"
"04/08/2013","907.00","907.00","907.00","907.00","","-0.55%"
"04/05/2013","912.00","912.00","912.00","912.00","","-0.33%"
"04/04/2013","915.00","915.00","915.00","915.00","","-0.97%"
"04/03/2013","924.00","924.00","924.00","924.00","","-0.96%"
"04/02/2013","933.00","933.00","933.00","933.00","","-1.17%"
"03/28/2013","944.00","944.00","944.00","944.00","","-2.18%"
"03/27/2013","965.00","965.00","965.00","965.00","","-1.23%"
"03/26/2013","977.00","977.00","977.00","977.00","","-0.41%"
"03/25/2013","981.00","981.00","981.00","981.00","","0.31%"
"03/22/2013","978.00","978.00","978.00","978.00","","1.03%"
"03/21/2013","968.00","968.00","968.00","968.00","","0.94%"
"03/20/2013","959.00","959.00","959.00","959.00","","0.95%"
"03/19/2013","950.00","950.00","950.00","950.00","","1.39%"
"03/18/2013","937.00","937.00","937.00","937.00","","1.30%"
"03/15/2013","925.00","925.00","925.00","925.00","","1.31%"
"03/14/2013","913.00","913.00","913.00","913.00","","1.11%"
"03/13/2013","903.00","903.00","903.00","903.00","","1.57%"
"03/12/2013","889.00","889.00","889.00","889.00","","1.48%"
"03/11/2013","876.00","876.00","876.00","876.00","","1.39%"
"03/08/2013","864.00","864.00","864.00","864.00","","1.41%"
"03/07/2013","852.00","852.00","852.00","852.00","","1.79%"
"03/06/2013","837.00","837.00","837.00","837.00","","2.32%"
"03/05/2013","818.00","818.00","818.00","818.00","","2.12%"
"03/04/2013","801.00","801.00","801.00","801.00","","2.56%"
"03/01/2013","781.00","781.00","781.00","781.00","","2.23%"
"02/28/2013","764.00","764.00","764.00","764.00","","2.55%"
"02/27/2013","745.00","745.00","745.00","745.00","","1.50%"
"02/26/2013","734.00","734.00","734.00","734.00","","1.38%"
"02/25/2013","724.00","724.00","724.00","724.00","","0.98%"
"02/22/2013","717.00","717.00","717.00","717.00","","1.70%"
"02/21/2013","705.00","705.00","705.00","705.00","","1.44%"
"02/20/2013","695.00","695.00","695.00","695.00","","1.16%"
"02/19/2013","687.00","687.00","687.00","687.00","","1.18%"
"02/18/2013","679.00","679.00","679.00","679.00","","1.04%"
"02/15/2013","672.00","672.00","672.00","672.00","","0.75%"
"02/14/2013","667.00","667.00","667.00","667.00","","0.45%"
"02/13/2013","664.00","664.00","664.00","664.00","","-0.60%"
"02/12/2013","668.00","668.00","668.00","668.00","","0.30%"
"02/11/2013","666.00","666.00","666.00","666.00","","-0.45%"
"02/08/2013","669.00","669.00","669.00","669.00","","-0.30%"
"02/07/2013","671.00","671.00","671.00","671.00","","-0.45%"
"02/06/2013","674.00","674.00","674.00","674.00","","-0.44%"
"02/05/2013","677.00","677.00","677.00","677.00","","-0.59%"
"02/04/2013","681.00","681.00","681.00","681.00","","-0.15%"
"02/01/2013","682.00","682.00","682.00","682.00","","-0.29%"
"01/31/2013","684.00","684.00","684.00","684.00","","-0.58%"
"01/30/2013","688.00","688.00","688.00","688.00","","-1.01%"
"01/29/2013","695.00","695.00","695.00","695.00","","-2.11%"
"01/28/2013","710.00","710.00","710.00","710.00","","-0.14%"
"01/25/2013","711.00","711.00","711.00","711.00","","-0.14%"
"01/24/2013","712.00","712.00","712.00","712.00","","-0.14%"
"01/23/2013","713.00","713.00","713.00","713.00","","-1.11%"
"01/22/2013","721.00","721.00","721.00","721.00","","-0.96%"
"01/21/2013","728.00","728.00","728.00","728.00","","-0.27%"
"01/18/2013","730.00","730.00","730.00","730.00","","-0.68%"
"01/17/2013","735.00","735.00","735.00","735.00","","-0.41%"
"01/16/2013","738.00","738.00","738.00","738.00","","-0.27%"
"01/15/2013","740.00","740.00","740.00","740.00","","-0.40%"
"01/14/2013","743.00","743.00","743.00","743.00","","-0.27%"
"01/11/2013","745.00","745.00","745.00","745.00","","0.27%"
"01/10/2013","743.00","743.00","743.00","743.00","","0.27%"
"01/09/2013","741.00","741.00","741.00","741.00","","0.14%"
"01/08/2013","740.00","740.00","740.00","740.00","","0.14%"
"01/07/2013","739.00","739.00","739.00","739.00","","0.00%"
"01/04/2013","739.00","739.00","739.00","739.00","","0.00%"
"01/03/2013","739.00","739.00","739.00","739.00","","0.27%"
"01/02/2013","737.00","737.00","737.00","737.00","","0.68%"
"12/21/2012","732.00","732.00","732.00","732.00","","-0.41%"
"12/20/2012","735.00","735.00","735.00","735.00","","-0.41%"
"12/19/2012","738.00","738.00","738.00","738.00","","0.00%"
"12/18/2012","738.00","738.00","738.00","738.00","","-0.54%"
"12/17/2012","742.00","742.00","742.00","742.00","","-0.40%"
"12/14/2012","745.00","745.00","745.00","745.00","","-0.13%"
"12/13/2012","746.00","746.00","746.00","746.00","","-0.27%"
"12/12/2012","748.00","748.00","748.00","748.00","","-0.40%"
"12/11/2012","751.00","751.00","751.00","751.00","","0.00%"
"12/10/2012","751.00","751.00","751.00","751.00","","-1.18%"
"12/07/2012","760.00","760.00","760.00","760.00","","-0.65%"
"12/06/2012","765.00","765.00","765.00","765.00","","-0.39%"
"12/05/2012","768.00","768.00","768.00","768.00","","-0.39%"
"12/04/2012","771.00","771.00","771.00","771.00","","-0.13%"
"12/03/2012","772.00","772.00","772.00","772.00","","0.78%"
"11/30/2012","766.00","766.00","766.00","766.00","","0.79%"
"11/29/2012","760.00","760.00","760.00","760.00","","1.20%"
"11/28/2012","751.00","751.00","751.00","751.00","","1.21%"
"11/27/2012","742.00","742.00","742.00","742.00","","1.37%"
"11/26/2012","732.00","732.00","732.00","732.00","","1.10%"
"11/23/2012","724.00","724.00","724.00","724.00","","1.12%"
"11/22/2012","716.00","716.00","716.00","716.00","","1.42%"
"11/21/2012","706.00","706.00","706.00","706.00","","1.58%"
"11/20/2012","695.00","695.00","695.00","695.00","","1.16%"
"11/19/2012","687.00","687.00","687.00","687.00","","1.93%"
"11/16/2012","674.00","674.00","674.00","674.00","","1.51%"
"11/15/2012","664.00","664.00","664.00","664.00","","1.37%"
"11/14/2012","655.00","655.00","655.00","655.00","","0.31%"
"11/13/2012","653.00","653.00","653.00","653.00","","0.15%"
"11/12/2012","652.00","652.00","652.00","652.00","","0.46%"
"11/09/2012","649.00","649.00","649.00","649.00","","0.78%"
"11/08/2012","644.00","644.00","644.00","644.00","","-0.46%"
"11/07/2012","647.00","647.00","647.00","647.00","","-1.07%"
"11/06/2012","654.00","654.00","654.00","654.00","","-1.21%"
"11/05/2012","662.00","662.00","662.00","662.00","","-1.05%"
"11/02/2012","669.00","669.00","669.00","669.00","","-0.30%"
"11/01/2012","671.00","671.00","671.00","671.00","","-1.03%"
"10/31/2012","678.00","678.00","678.00","678.00","","-1.60%"
"10/30/2012","689.00","689.00","689.00","689.00","","-0.58%"
"10/29/2012","693.00","693.00","693.00","693.00","","-0.86%"
"10/26/2012","699.00","699.00","699.00","699.00","","-0.99%"
"10/25/2012","706.00","706.00","706.00","706.00","","-0.84%"
"10/24/2012","712.00","712.00","712.00","712.00","","-0.56%"
"10/23/2012","716.00","716.00","716.00","716.00","","-0.69%"
"10/22/2012","721.00","721.00","721.00","721.00","","-1.50%"
"10/19/2012","732.00","732.00","732.00","732.00","","-1.08%"
"10/18/2012","740.00","740.00","740.00","740.00","","-0.80%"
"10/17/2012","746.00","746.00","746.00","746.00","","-1.06%"
"10/16/2012","754.00","754.00","754.00","754.00","","-1.82%"
"10/15/2012","768.00","768.00","768.00","768.00","","-1.03%"
"10/12/2012","776.00","776.00","776.00","776.00","","-0.89%"
"10/11/2012","783.00","783.00","783.00","783.00","","-0.51%"
"10/10/2012","787.00","787.00","787.00","787.00","","-0.25%"
"10/09/2012","789.00","789.00","789.00","789.00","","-0.25%"
"10/08/2012","791.00","791.00","791.00","791.00","","-0.50%"
"10/05/2012","795.00","795.00","795.00","795.00","","-0.87%"
"10/04/2012","802.00","802.00","802.00","802.00","","-0.99%"
"10/03/2012","810.00","810.00","810.00","810.00","","-0.98%"
"10/02/2012","818.00","818.00","818.00","818.00","","-0.85%"
"10/01/2012","825.00","825.00","825.00","825.00","","-0.60%"
"09/28/2012","830.00","830.00","830.00","830.00","","-0.72%"
"09/27/2012","836.00","836.00","836.00","836.00","","-0.95%"
"09/26/2012","844.00","844.00","844.00","844.00","","-0.35%"
"09/25/2012","847.00","847.00","847.00","847.00","","0.00%"
"09/24/2012","847.00","847.00","847.00","847.00","","0.00%"
"09/21/2012","847.00","847.00","847.00","847.00","","-0.35%"
"09/20/2012","850.00","850.00","850.00","850.00","","0.59%"
"09/19/2012","845.00","845.00","845.00","845.00","","0.24%"
"09/18/2012","843.00","843.00","843.00","843.00","","0.48%"
"09/17/2012","839.00","839.00","839.00","839.00","","0.60%"
"09/14/2012","834.00","834.00","834.00","834.00","","0.72%"
"09/13/2012","828.00","828.00","828.00","828.00","","0.36%"
"09/12/2012","825.00","825.00","825.00","825.00","","0.49%"
"09/11/2012","821.00","821.00","821.00","821.00","","-0.73%"
"09/10/2012","827.00","827.00","827.00","827.00","","-0.60%"
"09/07/2012","832.00","832.00","832.00","832.00","","-0.60%"
"09/06/2012","837.00","837.00","837.00","837.00","","-0.95%"
"09/05/2012","845.00","845.00","845.00","845.00","","-0.47%"
"09/04/2012","849.00","849.00","849.00","849.00","","-0.35%"
"09/03/2012","852.00","852.00","852.00","852.00","","-0.58%"
"08/31/2012","857.00","857.00","857.00","857.00","","0.23%"
"08/30/2012","855.00","855.00","855.00","855.00","","-0.35%"
"08/29/2012","858.00","858.00","858.00","858.00","","0.12%"
"08/28/2012","857.00","857.00","857.00","857.00","","0.47%"
"08/24/2012","853.00","853.00","853.00","853.00","","0.95%"
"08/23/2012","845.00","845.00","845.00","845.00","","1.44%"
"08/22/2012","833.00","833.00","833.00","833.00","","0.00%"
"08/21/2012","833.00","833.00","833.00","833.00","","-0.60%"
"08/20/2012","838.00","838.00","838.00","838.00","","-0.36%"
"08/17/2012","841.00","841.00","841.00","841.00","","-0.71%"
"08/16/2012","847.00","847.00","847.00","847.00","","-1.05%"
"08/15/2012","856.00","856.00","856.00","856.00","","-1.04%"
"08/14/2012","865.00","865.00","865.00","865.00","","-1.37%"
"08/13/2012","877.00","877.00","877.00","877.00","","-1.02%"
"08/10/2012","886.00","886.00","886.00","886.00","","-2.21%"
"08/09/2012","906.00","906.00","906.00","906.00","","-4.23%"
"08/08/2012","946.00","946.00","946.00","946.00","","-2.07%"
"08/07/2012","966.00","966.00","966.00","966.00","","-1.63%"
"08/06/2012","982.00","982.00","982.00","982.00","","-1.31%"
"08/03/2012","995.00","995.00","995.00","995.00","","-1.49%"
"08/02/2012","1,010.00","1,010.00","1,010.00","1,010.00","","-1.27%"
"08/01/2012","1,023.00","1,023.00","1,023.00","1,023.00","","-0.87%"
"07/31/2012","1,032.00","1,032.00","1,032.00","1,032.00","","-1.43%"
"07/30/2012","1,047.00","1,047.00","1,047.00","1,047.00","","-2.06%"
"07/27/2012","1,069.00","1,069.00","1,069.00","1,069.00","","-2.73%"
"07/26/2012","1,099.00","1,099.00","1,099.00","1,099.00","","-3.00%"
"07/25/2012","1,133.00","1,133.00","1,133.00","1,133.00","","-1.99%"
"07/24/2012","1,156.00","1,156.00","1,156.00","1,156.00","","-1.45%"
"07/23/2012","1,173.00","1,173.00","1,173.00","1,173.00","","-1.59%"
"07/20/2012","1,192.00","1,192.00","1,192.00","1,192.00","","-1.65%"
"07/19/2012","1,212.00","1,212.00","1,212.00","1,212.00","","-2.18%"
"07/18/2012","1,239.00","1,239.00","1,239.00","1,239.00","","-1.74%"
"07/17/2012","1,261.00","1,261.00","1,261.00","1,261.00","","-1.25%"
"07/16/2012","1,277.00","1,277.00","1,277.00","1,277.00","","-0.78%"
"07/13/2012","1,287.00","1,287.00","1,287.00","1,287.00","","-0.54%"
"07/12/2012","1,294.00","1,294.00","1,294.00","1,294.00","","-0.38%"
"07/11/2012","1,299.00","1,299.00","1,299.00","1,299.00","","-0.08%"
"07/10/2012","1,300.00","1,300.00","1,300.00","1,300.00","","0.08%"
"07/09/2012","1,299.00","1,299.00","1,299.00","1,299.00","","0.23%"
"07/06/2012","1,296.00","1,296.00","1,296.00","1,296.00","","0.23%"
"07/05/2012","1,293.00","1,293.00","1,293.00","1,293.00","","0.70%"
"07/04/2012","1,284.00","1,284.00","1,284.00","1,284.00","","1.18%"
