"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2023-01-26","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-22","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-12-20","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","0","0","0","0","92600","0","0","4155","92600","96755"
"2023-01-27","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-23","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","0","0","0","0","77503","0","0","0","77503","77503"
"2021-12-21","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-28","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","76408","0","0","0","76408","76408"
"2024-01-24","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-12-22","port784","Nacala","Mozambique","MOZ","0","2","0","0","0","2","2","0","5027","0","0","0","5027","5027","0","98321","0","0","0","98321","98321"
"2023-01-29","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-25","port784","Nacala","Mozambique","MOZ","1","0","0","0","1","1","2","1959","0","0","0","0","1959","1959","0","0","0","0","0","0","0"
"2021-12-23","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","527","0","527","0","0","0","0","0","0","0"
"2023-01-30","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","60634","0","0","0","60634","60634"
"2024-01-26","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","8612","0","8612","0","0","0","0","0","0","0"
