"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2025-07-28","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-06-18","port137","Beira","Mozambique","MOZ","2","0","0","0","0","2","2","7934","0","0","0","0","7934","7934","0","0","0","0","0","0","0"
"2025-07-29","port137","Beira","Mozambique","MOZ","0","1","1","0","1","2","3","0","0","0","0","43872","0","43872","0","11488","5635","0","0","17123","17123"
"2023-05-22","port137","Beira","Mozambique","MOZ","1","0","0","0","0","1","1","1145","0","0","0","0","1145","1145","0","0","0","0","0","0","0"
"2024-06-19","port137","Beira","Mozambique","MOZ","1","2","0","0","0","3","3","0","10492","0","0","0","10492","10492","1928","43215","0","0","0","45143","45143"
"2025-07-30","port137","Beira","Mozambique","MOZ","0","1","1","0","0","2","2","0","41098","6004","0","0","47102","47102","0","0","0","0","0","0","0"
"2023-05-23","port137","Beira","Mozambique","MOZ","0","1","1","0","1","2","3","0","0","0","0","49286","0","49286","0","33798","7298","0","0","41097","41097"
"2024-06-20","port137","Beira","Mozambique","MOZ","0","1","1","0","0","2","2","0","0","0","0","0","0","0","0","36843","4971","0","0","41815","41815"
"2025-07-31","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-05-24","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-06-21","port137","Beira","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","38640","0","38640","0","0","0","0","0","0","0"
"2025-08-01","port137","Beira","Mozambique","MOZ","1","1","0","0","1","2","3","2122","10492","0","0","39248","12615","51863","2408","13884","0","0","0","16292","16292"
"2023-05-25","port137","Beira","Mozambique","MOZ","1","2","1","0","0","4","4","1452","41044","0","0","0","42497","42497","0","0","0","0","0","0","0"
"2024-06-22","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","4014","0","0","0","17322","4014","21337","0","0","0","0","0","0","0"
"2025-08-02","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-05-26","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
