"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2026-07-07","port702","Maputo","Mozambique","MOZ","0","3","1","1","1","5","6","0","6091","3796","761","13123","10649","23772","0","132819","0","224","648","133044","133692"
"2025-06-29","port702","Maputo","Mozambique","MOZ","1","1","0","0","0","2","2","3921","5697","0","0","0","9619","9619","0","0","0","0","0","0","0"
"2026-07-08","port702","Maputo","Mozambique","MOZ","0","1","1","0","0","2","2","0","0","1380","0","0","1380","1380","0","49058","3684","0","0","52743","52743"
"2025-06-30","port702","Maputo","Mozambique","MOZ","0","1","0","2","0","3","3","0","0","0","917","0","917","917","0","89472","0","2197","0","91670","91670"
"2026-07-09","port702","Maputo","Mozambique","MOZ","1","2","2","0","0","5","5","0","11599","0","0","0","11599","11599","12879","23775","9451","0","0","46106","46106"
"2025-07-01","port702","Maputo","Mozambique","MOZ","0","2","0","0","1","2","3","0","0","0","0","14635","0","14635","0","119308","0","0","0","119308","119308"
"2025-07-02","port702","Maputo","Mozambique","MOZ","1","3","1","0","0","5","5","650","28216","1380","0","0","30246","30246","0","89680","3684","0","0","93364","93364"
"2025-07-03","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","30503","0","0","0","30503","30503"
"2026-07-10","port702","Maputo","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-07-04","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","55544","0","0","0","55544","55544"
"2026-07-11","port702","Maputo","Mozambique","MOZ","1","2","0","0","1","3","4","1312","4108","0","0","0","5421","5421","0","127033","0","0","34560","127033","161593"
"2025-07-05","port702","Maputo","Mozambique","MOZ","0","2","0","0","1","2","3","0","0","0","0","13123","0","13123","0","199993","0","0","648","199993","200642"
"2026-07-12","port702","Maputo","Mozambique","MOZ","0","4","0","0","0","4","4","0","0","0","0","0","0","0","0","178399","0","0","0","178399","178399"
"2025-07-06","port702","Maputo","Mozambique","MOZ","0","1","0","0","2","1","3","0","0","0","0","42709","0","42709","0","24492","0","0","0","24492","24492"
"2026-07-13","port702","Maputo","Mozambique","MOZ","1","0","0","0","0","1","1","818","0","0","0","0","818","818","875","0","0","0","0","875","875"
"2025-07-07","port702","Maputo","Mozambique","MOZ","1","0","0","0","0","1","1","3951","0","0","0","0","3951","3951","0","0","0","0","0","0","0"
"2026-07-14","port702","Maputo","Mozambique","MOZ","1","0","1","0","1","2","3","4535","0","0","0","8823","4535","13358","0","0","6079","0","0","6079","6079"
"2025-07-08","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","20233","0","0","0","20233","20233"
"2026-07-15","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","4108","0","0","0","4108","4108","0","37750","0","0","0","37750","37750"
"2025-07-09","port702","Maputo","Mozambique","MOZ","1","2","0","0","0","3","3","1816","31339","0","0","0","33155","33155","0","35345","0","0","0","35345","35345"
"2026-07-16","port702","Maputo","Mozambique","MOZ","1","1","0","0","0","2","2","12185","4108","0","0","0","16294","16294","0","37750","0","0","0","37750","37750"
"2025-07-10","port702","Maputo","Mozambique","MOZ","0","1","0","1","0","2","2","0","0","0","511","0","511","511","0","38297","0","0","0","38297","38297"
"2026-07-17","port702","Maputo","Mozambique","MOZ","1","0","0","0","0","1","1","0","0","0","0","0","0","0","2243","0","0","0","0","2243","2243"
"2025-07-11","port702","Maputo","Mozambique","MOZ","1","2","0","0","2","3","5","645","0","0","0","13123","645","13769","0","105233","0","0","648","105233","105882"
"2026-07-18","port702","Maputo","Mozambique","MOZ","0","2","0","0","1","2","3","0","60718","0","0","4627","60718","65345","0","47654","0","0","1933","47654","49588"
"2025-07-12","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","2240","0","0","0","2240","2240","0","0","0","0","0","0","0"
"2026-07-19","port702","Maputo","Mozambique","MOZ","1","1","0","1","0","3","3","2641","0","0","2039","0","4680","4680","817","85902","0","0","0","86719","86719"
"2025-07-13","port702","Maputo","Mozambique","MOZ","1","1","1","0","0","3","3","654","0","804","0","0","1459","1459","0","48948","0","0","0","48948","48948"
"2026-07-20","port702","Maputo","Mozambique","MOZ","0","3","1","0","1","4","5","0","0","164","0","30433","164","30597","0","86320","0","0","0","86320","86320"
"2025-07-14","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","32974","0","0","0","32974","32974"
"2026-07-21","port702","Maputo","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-07-15","port702","Maputo","Mozambique","MOZ","1","3","0","0","0","4","4","0","29989","0","0","0","29989","29989","7038","97826","0","0","0","104864","104864"
"2026-07-22","port702","Maputo","Mozambique","MOZ","1","0","0","0","0","1","1","2641","0","0","0","0","2641","2641","817","0","0","0","0","817","817"
