"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2022-04-08","port102","Balikpapan","Indonesia","IDN","2","1","0","1","9","4","13","4243","0","0","584","40306","4827","45133","0","66207","0","115","24469","66322","90791"
"2022-04-09","port102","Balikpapan","Indonesia","IDN","1","1","0","1","2","3","5","1336","0","0","814","0","2150","2150","278","76545","0","0","2384","76823","79207"
"2022-04-10","port102","Balikpapan","Indonesia","IDN","2","1","1","1","7","5","12","1336","0","584","0","4375","1920","6295","483","0","0","0","45504","483","45987"
"2022-04-11","port102","Balikpapan","Indonesia","IDN","1","2","0","0","4","3","7","1651","0","0","0","6714","1651","8366","0","116995","0","0","28769","116995","145764"
"2022-04-12","port102","Balikpapan","Indonesia","IDN","0","1","1","0","6","2","8","0","0","0","0","6714","0","6714","0","68022","0","0","45000","68022","113023"
"2022-04-13","port102","Balikpapan","Indonesia","IDN","1","1","0","1","4","3","7","1336","0","0","778","33375","2115","35490","278","0","0","0","22179","278","22457"
"2022-04-14","port102","Balikpapan","Indonesia","IDN","1","2","1","0","5","4","9","0","0","202","0","6099","202","6302","1233","153415","0","0","26289","154649","180939"
"2022-04-15","port102","Balikpapan","Indonesia","IDN","0","1","1","0","4","2","6","0","0","962","0","42250","962","43212","0","73387","1085","0","61534","74472","136006"
"2022-04-16","port102","Balikpapan","Indonesia","IDN","1","1","0","0","2","2","4","421","0","0","0","134","421","555","0","27008","0","0","1250","27008","28258"
"2022-04-17","port102","Balikpapan","Indonesia","IDN","2","1","1","0","4","4","8","2072","0","823","0","0","2895","2895","0","78825","0","0","79568","78825","158393"
"2022-04-18","port102","Balikpapan","Indonesia","IDN","1","1","1","0","9","3","12","1336","0","0","0","19391","1336","20728","278","0","4348","0","29116","4626","33743"
"2022-04-19","port102","Balikpapan","Indonesia","IDN","1","2","0","1","5","4","9","0","0","0","584","3049","584","3634","1487","86836","0","115","34782","88438","123221"
"2022-04-20","port102","Balikpapan","Indonesia","IDN","1","0","1","1","3","3","6","1336","0","208","0","3049","1544","4594","278","0","0","0","25551","278","25829"
"2022-04-21","port102","Balikpapan","Indonesia","IDN","0","3","0","0","5","3","8","0","0","0","0","11449","0","11449","0","118580","0","0","30405","118580","148985"
"2022-04-22","port102","Balikpapan","Indonesia","IDN","0","2","1","1","7","4","11","0","32143","1460","778","3212","34383","37595","0","10737","0","0","42156","10737","52894"
"2022-04-23","port102","Balikpapan","Indonesia","IDN","1","2","0","0","5","3","8","0","0","0","0","0","0","0","416","107471","0","0","53822","107887","161710"
"2022-04-24","port102","Balikpapan","Indonesia","IDN","2","2","2","0","5","6","11","1751","417","1072","0","16649","3241","19891","278","14977","0","0","28529","15255","43785"
"2022-04-25","port102","Balikpapan","Indonesia","IDN","0","2","2","0","4","4","8","0","3840","0","0","3049","3840","6890","0","51275","111","0","14448","51387","65835"
"2022-04-26","port102","Balikpapan","Indonesia","IDN","0","0","0","0","5","0","5","0","0","0","0","6099","0","6099","0","0","0","0","50397","0","50397"
"2022-04-27","port102","Balikpapan","Indonesia","IDN","2","1","0","1","7","4","11","1041","0","0","0","13748","1041","14790","630","0","0","0","80954","630","81585"
"2022-04-28","port102","Balikpapan","Indonesia","IDN","0","2","2","1","5","5","10","0","0","0","593","615","593","1208","0","74397","3581","0","12587","77979","90566"
"2022-04-29","port102","Balikpapan","Indonesia","IDN","2","0","1","0","6","3","9","1041","0","962","0","28659","2003","30663","0","0","1085","0","33483","1085","34568"
